"dt","country","metric","value"
2020-03-21,"Northern Ireland","deaths",1
2020-03-20,"Northern Ireland","deaths",0
2020-03-19,"Northern Ireland","deaths",0
2020-03-18,"Northern Ireland","deaths",0
2020-03-17,"Northern Ireland","deaths",0
2020-03-16,"Northern Ireland","deaths",0
2020-03-15,"Northern Ireland","deaths",0
2020-03-14,"Northern Ireland","deaths",0
2020-03-13,"Northern Ireland","deaths",0
2020-03-12,"Northern Ireland","deaths",0
2020-03-11,"Northern Ireland","deaths",0
2020-03-10,"Northern Ireland","deaths",0
2020-03-09,"Northern Ireland","deaths",0
2020-03-08,"Northern Ireland","deaths",0
2020-03-07,"Northern Ireland","deaths",0
2020-03-06,"Northern Ireland","deaths",0
2020-03-05,"Northern Ireland","deaths",0
2020-03-04,"Northern Ireland","deaths",0
2020-03-03,"Northern Ireland","deaths",0
2020-03-02,"Northern Ireland","deaths",0
2020-03-01,"Northern Ireland","deaths",0
2020-02-29,"Northern Ireland","deaths",0
2020-02-28,"Northern Ireland","deaths",0
2020-02-27,"Northern Ireland","deaths",0
2020-02-26,"Northern Ireland","deaths",0
2020-02-25,"Northern Ireland","deaths",0
2020-02-24,"Northern Ireland","deaths",0
2020-02-23,"Northern Ireland","deaths",0
2020-02-22,"Northern Ireland","deaths",0
2020-02-21,"Northern Ireland","deaths",0
2020-02-20,"Northern Ireland","deaths",0
2020-02-19,"Northern Ireland","deaths",0
2020-02-18,"Northern Ireland","deaths",0
2020-02-17,"Northern Ireland","deaths",0
2020-02-16,"Northern Ireland","deaths",0
2020-02-15,"Northern Ireland","deaths",0
2020-02-14,"Northern Ireland","deaths",0
2020-02-13,"Northern Ireland","deaths",0
2020-02-12,"Northern Ireland","deaths",0
2020-02-11,"Northern Ireland","deaths",0
2020-02-10,"Northern Ireland","deaths",0
2020-02-09,"Northern Ireland","deaths",0
2020-02-08,"Northern Ireland","deaths",0
2020-02-07,"Northern Ireland","deaths",0
2020-02-06,"Northern Ireland","deaths",0
2020-02-05,"Northern Ireland","deaths",0
2020-02-04,"Northern Ireland","deaths",0
2020-02-03,"Northern Ireland","deaths",0
2020-02-02,"Northern Ireland","deaths",0
2020-02-01,"Northern Ireland","deaths",0
2020-01-31,"Northern Ireland","deaths",0
2020-01-30,"Northern Ireland","deaths",0
2020-01-29,"Northern Ireland","deaths",0
2020-01-28,"Northern Ireland","deaths",0
2020-01-27,"Northern Ireland","deaths",0
2020-01-26,"Northern Ireland","deaths",0
2020-01-25,"Northern Ireland","deaths",0
2020-01-24,"Northern Ireland","deaths",0
2020-01-23,"Northern Ireland","deaths",0
2020-01-22,"Northern Ireland","deaths",0
2020-01-21,"Northern Ireland","deaths",0
2020-01-20,"Northern Ireland","deaths",0
2020-01-19,"Northern Ireland","deaths",0
2020-01-18,"Northern Ireland","deaths",0
2020-01-17,"Northern Ireland","deaths",0
2020-01-16,"Northern Ireland","deaths",0
2020-01-15,"Northern Ireland","deaths",0
2020-01-14,"Northern Ireland","deaths",0
2020-01-13,"Northern Ireland","deaths",0
2020-01-12,"Northern Ireland","deaths",0
2020-01-11,"Northern Ireland","deaths",0
2020-01-10,"Northern Ireland","deaths",0
2020-01-09,"Northern Ireland","deaths",0
2020-01-08,"Northern Ireland","deaths",0
2020-01-07,"Northern Ireland","deaths",0
2020-01-06,"Northern Ireland","deaths",0
2020-01-05,"Northern Ireland","deaths",0
2020-01-04,"Northern Ireland","deaths",0
2020-01-03,"Northern Ireland","deaths",0
2021-02-18,"Scotland","deaths",57
2021-02-17,"Scotland","deaths",64
2021-02-16,"Scotland","deaths",49
2021-02-15,"Scotland","deaths",0
2021-02-14,"Scotland","deaths",4
2021-02-13,"Scotland","deaths",45
2021-02-12,"Scotland","deaths",67
2021-02-11,"Scotland","deaths",48
2021-02-10,"Scotland","deaths",50
2021-02-09,"Scotland","deaths",58
2021-02-08,"Scotland","deaths",5
2021-02-07,"Scotland","deaths",7
2021-02-06,"Scotland","deaths",48
2021-02-05,"Scotland","deaths",61
2021-02-04,"Scotland","deaths",53
2021-02-03,"Scotland","deaths",88
2021-02-02,"Scotland","deaths",69
2021-02-01,"Scotland","deaths",6
2021-01-31,"Scotland","deaths",6
2021-01-30,"Scotland","deaths",60
2021-01-29,"Scotland","deaths",70
2021-01-28,"Scotland","deaths",82
2021-01-27,"Scotland","deaths",92
2021-01-26,"Scotland","deaths",87
2021-01-25,"Scotland","deaths",4
2021-01-24,"Scotland","deaths",1
2021-01-23,"Scotland","deaths",76
2021-01-22,"Scotland","deaths",71
2021-01-21,"Scotland","deaths",89
2021-01-20,"Scotland","deaths",92
2021-01-19,"Scotland","deaths",71
2021-01-18,"Scotland","deaths",0
2021-01-17,"Scotland","deaths",0
2021-01-16,"Scotland","deaths",78
2021-01-15,"Scotland","deaths",61
2021-01-14,"Scotland","deaths",64
2021-01-13,"Scotland","deaths",79
2021-01-12,"Scotland","deaths",54
2021-01-11,"Scotland","deaths",1
2021-01-10,"Scotland","deaths",3
2021-01-09,"Scotland","deaths",93
2021-01-08,"Scotland","deaths",93
2021-01-07,"Scotland","deaths",78
2021-01-06,"Scotland","deaths",68
2021-01-05,"Scotland","deaths",11
2021-01-04,"Scotland","deaths",0
2021-01-03,"Scotland","deaths",1
2021-01-02,"Scotland","deaths",0
2021-01-01,"Scotland","deaths",43
2020-12-31,"Scotland","deaths",68
2020-12-30,"Scotland","deaths",43
2020-12-29,"Scotland","deaths",7
2020-12-28,"Scotland","deaths",0
2020-12-27,"Scotland","deaths",1
2020-12-26,"Scotland","deaths",0
2020-12-25,"Scotland","deaths",43
2020-12-24,"Scotland","deaths",43
2020-12-23,"Scotland","deaths",47
2020-12-22,"Scotland","deaths",43
2020-12-21,"Scotland","deaths",0
2020-12-20,"Scotland","deaths",3
2020-12-19,"Scotland","deaths",41
2020-12-18,"Scotland","deaths",36
2020-12-17,"Scotland","deaths",30
2020-12-16,"Scotland","deaths",38
2020-12-15,"Scotland","deaths",24
2020-12-14,"Scotland","deaths",0
2020-12-13,"Scotland","deaths",2
2020-12-12,"Scotland","deaths",39
2020-12-11,"Scotland","deaths",30
2020-12-10,"Scotland","deaths",50
2020-12-09,"Scotland","deaths",39
2020-12-08,"Scotland","deaths",33
2020-12-07,"Scotland","deaths",1
2020-12-06,"Scotland","deaths",5
2020-12-05,"Scotland","deaths",22
2020-12-04,"Scotland","deaths",41
2020-12-03,"Scotland","deaths",51
2020-12-02,"Scotland","deaths",38
2020-12-01,"Scotland","deaths",34
2020-11-30,"Scotland","deaths",3
2020-11-29,"Scotland","deaths",2
2020-11-28,"Scotland","deaths",44
2020-11-27,"Scotland","deaths",37
2020-11-26,"Scotland","deaths",51
2020-11-25,"Scotland","deaths",44
2020-11-24,"Scotland","deaths",41
2020-11-23,"Scotland","deaths",0
2020-11-22,"Scotland","deaths",7
2020-11-21,"Scotland","deaths",37
2020-11-20,"Scotland","deaths",32
2020-11-19,"Scotland","deaths",50
2020-11-18,"Scotland","deaths",54
2020-11-17,"Scotland","deaths",37
2020-11-16,"Scotland","deaths",6
2020-11-15,"Scotland","deaths",0
2020-11-14,"Scotland","deaths",36
2020-11-13,"Scotland","deaths",56
2020-11-12,"Scotland","deaths",45
2020-11-11,"Scotland","deaths",64
2020-11-10,"Scotland","deaths",39
2020-11-09,"Scotland","deaths",1
2020-11-08,"Scotland","deaths",3
2020-11-07,"Scotland","deaths",39
2020-11-06,"Scotland","deaths",31
2020-11-05,"Scotland","deaths",39
2020-11-04,"Scotland","deaths",50
2020-11-03,"Scotland","deaths",28
2020-11-02,"Scotland","deaths",0
2020-11-01,"Scotland","deaths",6
2020-10-31,"Scotland","deaths",24
2020-10-30,"Scotland","deaths",28
2020-10-29,"Scotland","deaths",37
2020-10-28,"Scotland","deaths",28
2020-10-27,"Scotland","deaths",25
2020-10-26,"Scotland","deaths",1
2020-10-25,"Scotland","deaths",1
2020-10-24,"Scotland","deaths",11
2020-10-23,"Scotland","deaths",18
2020-10-22,"Scotland","deaths",17
2020-10-21,"Scotland","deaths",28
2020-10-20,"Scotland","deaths",15
2020-10-19,"Scotland","deaths",1
2020-10-18,"Scotland","deaths",0
2020-10-17,"Scotland","deaths",15
2020-10-16,"Scotland","deaths",9
2020-10-15,"Scotland","deaths",13
2020-10-14,"Scotland","deaths",15
2020-10-13,"Scotland","deaths",7
2020-10-12,"Scotland","deaths",0
2020-10-11,"Scotland","deaths",0
2020-10-10,"Scotland","deaths",6
2020-10-09,"Scotland","deaths",6
2020-10-08,"Scotland","deaths",5
2020-10-07,"Scotland","deaths",1
2020-10-06,"Scotland","deaths",2
2020-10-05,"Scotland","deaths",0
2020-10-04,"Scotland","deaths",0
2020-10-03,"Scotland","deaths",4
2020-10-02,"Scotland","deaths",4
2020-10-01,"Scotland","deaths",3
2020-09-30,"Scotland","deaths",7
2020-09-29,"Scotland","deaths",0
2020-09-28,"Scotland","deaths",0
2020-09-27,"Scotland","deaths",1
2020-09-26,"Scotland","deaths",0
2020-09-25,"Scotland","deaths",1
2020-09-24,"Scotland","deaths",2
2020-09-23,"Scotland","deaths",2
2020-09-22,"Scotland","deaths",1
2020-09-21,"Scotland","deaths",0
2020-09-20,"Scotland","deaths",0
2020-09-19,"Scotland","deaths",3
2020-09-18,"Scotland","deaths",1
2020-09-17,"Scotland","deaths",0
2020-09-16,"Scotland","deaths",1
2020-09-15,"Scotland","deaths",1
2020-09-14,"Scotland","deaths",0
2020-09-13,"Scotland","deaths",0
2020-09-12,"Scotland","deaths",0
2020-09-11,"Scotland","deaths",0
2020-09-10,"Scotland","deaths",0
2020-09-09,"Scotland","deaths",0
2020-09-08,"Scotland","deaths",3
2020-09-07,"Scotland","deaths",0
2020-09-06,"Scotland","deaths",0
2020-09-05,"Scotland","deaths",0
2020-09-04,"Scotland","deaths",0
2020-09-03,"Scotland","deaths",1
2020-09-02,"Scotland","deaths",1
2020-09-01,"Scotland","deaths",0
2020-08-31,"Scotland","deaths",0
2020-08-30,"Scotland","deaths",0
2020-08-29,"Scotland","deaths",0
2020-08-28,"Scotland","deaths",0
2020-08-27,"Scotland","deaths",0
2020-08-26,"Scotland","deaths",2
2020-08-25,"Scotland","deaths",0
2020-08-24,"Scotland","deaths",0
2020-08-23,"Scotland","deaths",0
2020-08-22,"Scotland","deaths",0
2020-08-21,"Scotland","deaths",0
2020-08-20,"Scotland","deaths",0
2020-08-19,"Scotland","deaths",1
2020-08-18,"Scotland","deaths",0
2020-08-17,"Scotland","deaths",0
2020-08-16,"Scotland","deaths",0
2020-08-15,"Scotland","deaths",0
2020-08-14,"Scotland","deaths",0
2020-08-13,"Scotland","deaths",0
2020-08-12,"Scotland","deaths",0
2020-08-11,"Scotland","deaths",0
2020-08-10,"Scotland","deaths",0
2020-08-09,"Scotland","deaths",0
2020-08-08,"Scotland","deaths",0
2020-08-07,"Scotland","deaths",0
2020-08-06,"Scotland","deaths",0
2020-08-05,"Scotland","deaths",0
2020-08-04,"Scotland","deaths",0
2020-08-03,"Scotland","deaths",0
2020-08-02,"Scotland","deaths",0
2020-08-01,"Scotland","deaths",0
2020-07-31,"Scotland","deaths",0
2020-07-30,"Scotland","deaths",0
2020-07-29,"Scotland","deaths",0
2020-07-28,"Scotland","deaths",0
2020-07-27,"Scotland","deaths",0
2020-07-26,"Scotland","deaths",0
2020-07-25,"Scotland","deaths",0
2020-07-24,"Scotland","deaths",0
2020-07-23,"Scotland","deaths",0
2020-07-22,"Scotland","deaths",0
2020-07-21,"Scotland","deaths",0
2020-07-20,"Scotland","deaths",0
2020-07-19,"Scotland","deaths",0
2020-07-18,"Scotland","deaths",0
2020-07-17,"Scotland","deaths",0
2020-07-16,"Scotland","deaths",1
2020-07-15,"Scotland","deaths",0
2020-07-14,"Scotland","deaths",0
2020-07-13,"Scotland","deaths",0
2020-07-12,"Scotland","deaths",0
2020-07-11,"Scotland","deaths",0
2020-07-10,"Scotland","deaths",0
2020-07-09,"Scotland","deaths",0
2020-07-08,"Scotland","deaths",1
2020-07-07,"Scotland","deaths",1
2020-07-06,"Scotland","deaths",0
2020-07-05,"Scotland","deaths",0
2020-07-04,"Scotland","deaths",0
2020-07-03,"Scotland","deaths",1
2020-07-02,"Scotland","deaths",1
2020-07-01,"Scotland","deaths",1
2020-06-30,"Scotland","deaths",3
2020-06-29,"Scotland","deaths",0
2020-06-28,"Scotland","deaths",0
2020-06-27,"Scotland","deaths",0
2020-06-26,"Scotland","deaths",0
2020-06-25,"Scotland","deaths",2
2020-06-24,"Scotland","deaths",4
2020-06-23,"Scotland","deaths",4
2020-06-22,"Scotland","deaths",0
2020-06-21,"Scotland","deaths",0
2020-06-20,"Scotland","deaths",2
2020-06-19,"Scotland","deaths",6
2020-06-18,"Scotland","deaths",2
2020-06-17,"Scotland","deaths",9
2020-06-16,"Scotland","deaths",5
2020-06-15,"Scotland","deaths",0
2020-06-14,"Scotland","deaths",1
2020-06-13,"Scotland","deaths",5
2020-06-12,"Scotland","deaths",3
2020-06-11,"Scotland","deaths",5
2020-06-10,"Scotland","deaths",12
2020-06-09,"Scotland","deaths",7
2020-06-08,"Scotland","deaths",0
2020-06-07,"Scotland","deaths",0
2020-06-06,"Scotland","deaths",6
2020-06-05,"Scotland","deaths",14
2020-06-04,"Scotland","deaths",9
2020-06-03,"Scotland","deaths",11
2020-06-02,"Scotland","deaths",12
2020-06-01,"Scotland","deaths",1
2020-05-31,"Scotland","deaths",9
2020-05-30,"Scotland","deaths",22
2020-05-29,"Scotland","deaths",15
2020-05-28,"Scotland","deaths",12
2020-05-27,"Scotland","deaths",13
2020-05-26,"Scotland","deaths",18
2020-05-25,"Scotland","deaths",3
2020-05-24,"Scotland","deaths",9
2020-05-23,"Scotland","deaths",16
2020-05-22,"Scotland","deaths",24
2020-05-21,"Scotland","deaths",37
2020-05-20,"Scotland","deaths",50
2020-05-19,"Scotland","deaths",29
2020-05-18,"Scotland","deaths",2
2020-05-17,"Scotland","deaths",9
2020-05-16,"Scotland","deaths",41
2020-05-15,"Scotland","deaths",46
2020-05-14,"Scotland","deaths",34
2020-05-13,"Scotland","deaths",61
2020-05-12,"Scotland","deaths",50
2020-05-11,"Scotland","deaths",5
2020-05-10,"Scotland","deaths",10
2020-05-09,"Scotland","deaths",36
2020-05-08,"Scotland","deaths",49
2020-05-07,"Scotland","deaths",59
2020-05-06,"Scotland","deaths",83
2020-05-05,"Scotland","deaths",44
2020-05-04,"Scotland","deaths",5
2020-05-03,"Scotland","deaths",12
2020-05-02,"Scotland","deaths",44
2020-05-01,"Scotland","deaths",40
2020-04-30,"Scotland","deaths",60
2020-04-29,"Scotland","deaths",83
2020-04-28,"Scotland","deaths",70
2020-04-27,"Scotland","deaths",13
2020-04-26,"Scotland","deaths",18
2020-04-25,"Scotland","deaths",47
2020-04-24,"Scotland","deaths",64
2020-04-23,"Scotland","deaths",58
2020-04-22,"Scotland","deaths",77
2020-04-21,"Scotland","deaths",70
2020-04-20,"Scotland","deaths",12
2020-04-19,"Scotland","deaths",10
2020-04-18,"Scotland","deaths",56
2020-04-17,"Scotland","deaths",58
2020-04-16,"Scotland","deaths",80
2020-04-15,"Scotland","deaths",84
2020-04-14,"Scotland","deaths",40
2020-04-13,"Scotland","deaths",9
2020-04-12,"Scotland","deaths",24
2020-04-11,"Scotland","deaths",47
2020-04-10,"Scotland","deaths",48
2020-04-09,"Scotland","deaths",81
2020-04-08,"Scotland","deaths",70
2020-04-07,"Scotland","deaths",74
2020-04-06,"Scotland","deaths",2
2020-04-05,"Scotland","deaths",2
2020-04-04,"Scotland","deaths",46
2020-04-03,"Scotland","deaths",46
2020-04-02,"Scotland","deaths",29
2020-04-01,"Scotland","deaths",28
2020-03-31,"Scotland","deaths",22
2020-03-30,"Scotland","deaths",6
2020-03-29,"Scotland","deaths",1
2020-03-28,"Scotland","deaths",7
2020-03-27,"Scotland","deaths",8
2020-03-26,"Scotland","deaths",3
2020-03-25,"Scotland","deaths",6
2020-03-24,"Scotland","deaths",2
2020-03-23,"Scotland","deaths",4
2020-03-22,"Scotland","deaths",3
2020-03-21,"Scotland","deaths",1
2020-03-20,"Scotland","deaths",0
2020-03-19,"Scotland","deaths",3
2020-03-18,"Scotland","deaths",1
2020-03-17,"Scotland","deaths",1
2020-03-16,"Scotland","deaths",0
2020-03-15,"Scotland","deaths",0
2020-03-14,"Scotland","deaths",0
2020-03-13,"Scotland","deaths",0
2020-03-12,"Scotland","deaths",0
2020-03-11,"Scotland","deaths",0
2020-03-10,"Scotland","deaths",0
2020-03-09,"Scotland","deaths",0
2020-03-08,"Scotland","deaths",0
2020-03-07,"Scotland","deaths",0
2020-03-06,"Scotland","deaths",0
2020-03-05,"Scotland","deaths",0
2020-03-04,"Scotland","deaths",0
2020-03-03,"Scotland","deaths",0
2020-03-02,"Scotland","deaths",0
2020-03-01,"Scotland","deaths",0
2020-02-29,"Scotland","deaths",0
2020-02-28,"Scotland","deaths",0
2020-02-27,"Scotland","deaths",0
2020-02-26,"Scotland","deaths",0
2020-02-25,"Scotland","deaths",0
2020-02-24,"Scotland","deaths",0
2020-02-23,"Scotland","deaths",0
2020-02-22,"Scotland","deaths",0
2020-02-21,"Scotland","deaths",0
2020-02-20,"Scotland","deaths",0
2020-02-19,"Scotland","deaths",0
2020-02-18,"Scotland","deaths",0
2020-02-17,"Scotland","deaths",0
2020-02-16,"Scotland","deaths",0
2020-02-15,"Scotland","deaths",0
2020-02-14,"Scotland","deaths",0
2020-02-13,"Scotland","deaths",0
2020-02-12,"Scotland","deaths",0
2020-02-11,"Scotland","deaths",0
2020-02-10,"Scotland","deaths",0
2020-02-09,"Scotland","deaths",0
2020-02-08,"Scotland","deaths",0
2020-02-07,"Scotland","deaths",0
2020-02-06,"Scotland","deaths",0
2020-02-05,"Scotland","deaths",0
2020-02-04,"Scotland","deaths",0
2020-02-03,"Scotland","deaths",0
2020-02-02,"Scotland","deaths",0
2020-02-01,"Scotland","deaths",0
2020-01-31,"Scotland","deaths",0
2020-01-30,"Scotland","deaths",0
2020-01-29,"Scotland","deaths",0
2020-01-28,"Scotland","deaths",0
2020-01-27,"Scotland","deaths",0
2020-01-26,"Scotland","deaths",0
2020-01-25,"Scotland","deaths",0
2020-01-24,"Scotland","deaths",0
2020-01-23,"Scotland","deaths",0
2020-01-22,"Scotland","deaths",0
2020-01-21,"Scotland","deaths",0
2020-01-20,"Scotland","deaths",0
2020-01-19,"Scotland","deaths",0
2020-01-18,"Scotland","deaths",0
2020-01-17,"Scotland","deaths",0
2020-01-16,"Scotland","deaths",0
2020-01-15,"Scotland","deaths",0
2020-01-14,"Scotland","deaths",0
2020-01-13,"Scotland","deaths",0
2020-01-12,"Scotland","deaths",0
2020-01-11,"Scotland","deaths",0
2020-01-10,"Scotland","deaths",0
2020-01-09,"Scotland","deaths",0
2020-01-08,"Scotland","deaths",0
2020-01-07,"Scotland","deaths",0
2020-01-06,"Scotland","deaths",0
2020-01-05,"Scotland","deaths",0
2020-01-04,"Scotland","deaths",0
2020-01-03,"Scotland","deaths",0
2021-02-18,"Wales","deaths",14
2021-02-17,"Wales","deaths",30
2021-02-16,"Wales","deaths",8
2021-02-15,"Wales","deaths",16
2021-02-14,"Wales","deaths",15
2021-02-13,"Wales","deaths",22
2021-02-12,"Wales","deaths",25
2021-02-11,"Wales","deaths",27
2021-02-10,"Wales","deaths",21
2021-02-09,"Wales","deaths",10
2021-02-08,"Wales","deaths",12
2021-02-07,"Wales","deaths",28
2021-02-06,"Wales","deaths",49
2021-02-05,"Wales","deaths",45
2021-02-04,"Wales","deaths",35
2021-02-03,"Wales","deaths",50
2021-02-02,"Wales","deaths",7
2021-02-01,"Wales","deaths",21
2021-01-31,"Wales","deaths",34
2021-01-30,"Wales","deaths",25
2021-01-29,"Wales","deaths",29
2021-01-28,"Wales","deaths",56
2021-01-27,"Wales","deaths",49
2021-01-26,"Wales","deaths",8
2021-01-25,"Wales","deaths",23
2021-01-24,"Wales","deaths",44
2021-01-23,"Wales","deaths",27
2021-01-22,"Wales","deaths",67
2021-01-21,"Wales","deaths",46
2021-01-20,"Wales","deaths",44
2021-01-19,"Wales","deaths",8
2021-01-18,"Wales","deaths",20
2021-01-17,"Wales","deaths",48
2021-01-16,"Wales","deaths",55
2021-01-15,"Wales","deaths",54
2021-01-14,"Wales","deaths",54
2021-01-13,"Wales","deaths",66
2021-01-12,"Wales","deaths",16
2021-01-11,"Wales","deaths",17
2021-01-10,"Wales","deaths",45
2021-01-09,"Wales","deaths",62
2021-01-08,"Wales","deaths",56
2021-01-07,"Wales","deaths",63
2021-01-06,"Wales","deaths",76
2021-01-05,"Wales","deaths",17
2021-01-04,"Wales","deaths",25
2021-01-03,"Wales","deaths",56
2021-01-02,"Wales","deaths",70
2021-01-01,"Wales","deaths",0
2020-12-31,"Wales","deaths",65
2020-12-30,"Wales","deaths",13
2020-12-29,"Wales","deaths",33
2020-12-28,"Wales","deaths",15
2020-12-27,"Wales","deaths",70
2020-12-26,"Wales","deaths",35
2020-12-25,"Wales","deaths",0
2020-12-24,"Wales","deaths",63
2020-12-23,"Wales","deaths",51
2020-12-22,"Wales","deaths",24
2020-12-21,"Wales","deaths",10
2020-12-20,"Wales","deaths",69
2020-12-19,"Wales","deaths",35
2020-12-18,"Wales","deaths",38
2020-12-17,"Wales","deaths",52
2020-12-16,"Wales","deaths",30
2020-12-15,"Wales","deaths",9
2020-12-14,"Wales","deaths",33
2020-12-13,"Wales","deaths",0
2020-12-12,"Wales","deaths",31
2020-12-11,"Wales","deaths",29
2020-12-10,"Wales","deaths",33
2020-12-09,"Wales","deaths",31
2020-12-08,"Wales","deaths",31
2020-12-07,"Wales","deaths",2
2020-12-06,"Wales","deaths",14
2020-12-05,"Wales","deaths",24
2020-12-04,"Wales","deaths",33
2020-12-03,"Wales","deaths",24
2020-12-02,"Wales","deaths",51
2020-12-01,"Wales","deaths",23
2020-11-30,"Wales","deaths",3
2020-11-29,"Wales","deaths",16
2020-11-28,"Wales","deaths",29
2020-11-27,"Wales","deaths",21
2020-11-26,"Wales","deaths",28
2020-11-25,"Wales","deaths",41
2020-11-24,"Wales","deaths",21
2020-11-23,"Wales","deaths",9
2020-11-22,"Wales","deaths",11
2020-11-21,"Wales","deaths",28
2020-11-20,"Wales","deaths",31
2020-11-19,"Wales","deaths",23
2020-11-18,"Wales","deaths",41
2020-11-17,"Wales","deaths",34
2020-11-16,"Wales","deaths",2
2020-11-15,"Wales","deaths",16
2020-11-14,"Wales","deaths",20
2020-11-13,"Wales","deaths",29
2020-11-12,"Wales","deaths",34
2020-11-11,"Wales","deaths",45
2020-11-10,"Wales","deaths",22
2020-11-09,"Wales","deaths",8
2020-11-08,"Wales","deaths",19
2020-11-07,"Wales","deaths",32
2020-11-06,"Wales","deaths",13
2020-11-05,"Wales","deaths",30
2020-11-04,"Wales","deaths",44
2020-11-03,"Wales","deaths",4
2020-11-02,"Wales","deaths",3
2020-11-01,"Wales","deaths",16
2020-10-31,"Wales","deaths",13
2020-10-30,"Wales","deaths",11
2020-10-29,"Wales","deaths",21
2020-10-28,"Wales","deaths",37
2020-10-27,"Wales","deaths",7
2020-10-26,"Wales","deaths",6
2020-10-25,"Wales","deaths",5
2020-10-24,"Wales","deaths",16
2020-10-23,"Wales","deaths",13
2020-10-22,"Wales","deaths",7
2020-10-21,"Wales","deaths",14
2020-10-20,"Wales","deaths",10
2020-10-19,"Wales","deaths",1
2020-10-18,"Wales","deaths",3
2020-10-17,"Wales","deaths",5
2020-10-16,"Wales","deaths",5
2020-10-15,"Wales","deaths",10
2020-10-14,"Wales","deaths",10
2020-10-13,"Wales","deaths",5
2020-10-12,"Wales","deaths",4
2020-10-11,"Wales","deaths",2
2020-10-10,"Wales","deaths",21
2020-10-09,"Wales","deaths",2
2020-10-08,"Wales","deaths",1
2020-10-07,"Wales","deaths",3
2020-10-06,"Wales","deaths",10
2020-10-05,"Wales","deaths",0
2020-10-04,"Wales","deaths",0
2020-10-03,"Wales","deaths",5
2020-10-02,"Wales","deaths",3
2020-10-01,"Wales","deaths",6
2020-09-30,"Wales","deaths",1
2020-09-29,"Wales","deaths",3
2020-09-28,"Wales","deaths",0
2020-09-27,"Wales","deaths",0
2020-09-26,"Wales","deaths",3
2020-09-25,"Wales","deaths",3
2020-09-24,"Wales","deaths",1
2020-09-23,"Wales","deaths",2
2020-09-22,"Wales","deaths",0
2020-09-21,"Wales","deaths",0
2020-09-20,"Wales","deaths",0
2020-09-19,"Wales","deaths",2
2020-09-18,"Wales","deaths",1
2020-09-17,"Wales","deaths",3
2020-09-16,"Wales","deaths",0
2020-09-15,"Wales","deaths",0
2020-09-14,"Wales","deaths",0
2020-09-13,"Wales","deaths",0
2020-09-12,"Wales","deaths",0
2020-09-11,"Wales","deaths",0
2020-09-10,"Wales","deaths",0
2020-09-09,"Wales","deaths",0
2020-09-08,"Wales","deaths",0
2020-09-07,"Wales","deaths",0
2020-09-06,"Wales","deaths",0
2020-09-05,"Wales","deaths",1
2020-09-04,"Wales","deaths",0
2020-09-03,"Wales","deaths",0
2020-09-02,"Wales","deaths",0
2020-09-01,"Wales","deaths",1
2020-08-31,"Wales","deaths",0
2020-08-30,"Wales","deaths",0
2020-08-29,"Wales","deaths",0
2020-08-28,"Wales","deaths",0
2020-08-27,"Wales","deaths",1
2020-08-26,"Wales","deaths",1
2020-08-25,"Wales","deaths",0
2020-08-24,"Wales","deaths",1
2020-08-23,"Wales","deaths",2
2020-08-22,"Wales","deaths",1
2020-08-21,"Wales","deaths",0
2020-08-20,"Wales","deaths",0
2020-08-19,"Wales","deaths",0
2020-08-18,"Wales","deaths",0
2020-08-17,"Wales","deaths",0
2020-08-16,"Wales","deaths",2
2020-08-15,"Wales","deaths",1
2020-08-14,"Wales","deaths",0
2020-08-13,"Wales","deaths",0
2020-08-12,"Wales","deaths",5
2020-08-11,"Wales","deaths",2
2020-08-10,"Wales","deaths",0
2020-08-09,"Wales","deaths",0
2020-08-08,"Wales","deaths",1
2020-08-07,"Wales","deaths",7
2020-08-06,"Wales","deaths",3
2020-08-05,"Wales","deaths",2
2020-08-04,"Wales","deaths",1
2020-08-03,"Wales","deaths",0
2020-08-02,"Wales","deaths",3
2020-08-01,"Wales","deaths",2
2020-07-31,"Wales","deaths",6
2020-07-30,"Wales","deaths",0
2020-07-29,"Wales","deaths",5
2020-07-28,"Wales","deaths",0
2020-07-27,"Wales","deaths",0
2020-07-26,"Wales","deaths",1
2020-07-25,"Wales","deaths",0
2020-07-24,"Wales","deaths",0
2020-07-23,"Wales","deaths",0
2020-07-22,"Wales","deaths",1
2020-07-21,"Wales","deaths",0
2020-07-20,"Wales","deaths",0
2020-07-19,"Wales","deaths",1
2020-07-18,"Wales","deaths",0
2020-07-17,"Wales","deaths",1
2020-07-16,"Wales","deaths",0
2020-07-15,"Wales","deaths",2
2020-07-14,"Wales","deaths",2
2020-07-13,"Wales","deaths",0
2020-07-12,"Wales","deaths",0
2020-07-11,"Wales","deaths",1
2020-07-10,"Wales","deaths",0
2020-07-09,"Wales","deaths",2
2020-07-08,"Wales","deaths",4
2020-07-07,"Wales","deaths",3
2020-07-06,"Wales","deaths",0
2020-07-05,"Wales","deaths",1
2020-07-04,"Wales","deaths",5
2020-07-03,"Wales","deaths",2
2020-07-02,"Wales","deaths",8
2020-07-01,"Wales","deaths",6
2020-06-30,"Wales","deaths",3
2020-06-29,"Wales","deaths",3
2020-06-28,"Wales","deaths",2
2020-06-27,"Wales","deaths",5
2020-06-26,"Wales","deaths",2
2020-06-25,"Wales","deaths",6
2020-06-24,"Wales","deaths",8
2020-06-23,"Wales","deaths",5
2020-06-22,"Wales","deaths",1
2020-06-21,"Wales","deaths",1
2020-06-20,"Wales","deaths",1
